session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
1,4.453923635197818,2,14.0,1,1,1
0,3.37211100658006,4,2.0,1,1,1
1,6.529082752204134,2,2.6279594945763156,3,3,1
3,4.795427290663179,4,5.105150591859621,2,2,1
0,4.902567317303465,4,14.0,2,2,1
1,9.25917723486387,5,2.0,2,2,1
3,5.407202696907635,5,2.528121297098985,2,2,1
1,7.173299140677339,4,3.0975507644091724,3,3,1
1,6.105922179829224,6,2.0,2,2,1
1,3.2895891853191324,4,8.501046302783738,1,1,1
1,2.3102392543237893,2,2.0,2,2,1
2,6.975044117391357,5,6.1003404007573625,1,1,1
1,9.408221041733608,6,3.817086157440846,2,2,1
2,6.6299750708410015,4,2.0,2,2,1
1,7.248180366368271,4,3.3945497977650363,0,1,1
3,4.190587388829039,6,8.858287145396154,3,3,1
2,8.029788684126018,4,2.947915823509024,1,1,1
1,8.005008909764078,3,2.0,4,4,1
2,4.6076030553916425,5,2.0,1,1,1
2,7.090817547666255,3,7.520803618794383,4,4,1
0,2.4671642986540654,1,2.005621309894892,2,2,1
1,7.447823933517974,2,13.386007023354043,0,1,1
0,4.855164828439909,3,4.800523241272014,1,1,1
1,3.545741726179959,5,2.866022536719173,1,1,1
0,6.805279913984007,3,4.155899675944921,1,1,1
1,2.4565400697687094,4,3.0544513524843575,1,1,1
3,6.684827161536647,3,11.812263758508879,1,1,1
3,3.7354417409102076,3,3.0626481387134734,1,1,1
3,3.307447753536281,4,2.0,2,2,1
1,6.119705922759368,5,4.545186001757326,1,1,1
0,5.654897484970265,6,4.8772990866727515,2,2,1
1,8.913578902181014,5,7.247876586204331,1,1,1
1,3.4303974997547613,4,13.536562982322696,4,4,1
1,8.750108982329419,5,2.9266834817485603,2,2,1
2,3.7247107914614457,3,2.1699140484570436,2,2,1
0,7.838884832850081,6,3.374287463815486,0,4,1
0,8.212185045706748,1,11.52288046416218,2,2,1
2,6.642917571781851,2,14.0,1,1,1
0,4.418092238923172,4,14.0,4,4,1
3,2.954091056087104,5,2.0,3,3,1
0,2.0964470328096394,3,3.434785509066725,2,2,1
0,9.70458190814177,4,2.0,3,3,1
0,5.40629021253606,2,2.2941932105812524,2,2,1
0,3.7906649045449696,4,2.0,0,1,1
0,3.7136787879198394,5,2.0,3,3,1
0,6.335724787213521,6,2.529820257635504,1,1,1
2,5.210295792791817,4,2.2683262106547493,2,2,1
2,2.1614148422860637,7,2.0,0,1,1
1,7.729081338926899,4,2.0,1,1,1
1,6.66996711099585,2,6.9106295947442735,2,2,1
1,9.679821998337767,1,2.0,1,1,1
0,8.281582895109079,2,6.13013154961206,2,2,1
1,1.0,2,2.2992773548117973,2,2,1
4,8.833947947675126,2,8.096917003152802,4,4,1
3,8.414982498549074,2,2.0,1,1,1
3,4.527254495288,3,2.0,3,3,1
0,5.1348484857538415,6,5.692053208955866,3,3,1
1,6.823450214482484,2,12.320536820654342,1,1,1
2,3.9715699824063435,9,2.0,3,3,1
1,5.514542263574339,3,2.0,1,1,1
2,8.000074891651828,3,13.639010470296505,1,1,1
1,7.035455817380161,5,2.0,0,1,1
2,4.666430472076521,2,2.0,3,3,1
1,8.04552111328245,8,13.260299204779631,1,1,1
2,6.605790525085862,6,8.120674250358874,1,1,1
1,6.537410905893747,3,2.098513519262712,2,2,1
1,4.970135274037592,2,14.0,1,1,1
3,5.986922912662276,2,4.197209980575956,2,2,1
1,4.451817036760454,4,2.0,1,1,1
2,2.1188968305927003,10,6.07124170760632,1,1,1
3,5.440415668602032,4,3.8531372468488345,2,2,1
1,5.755695507810403,6,4.250034889729687,2,2,1
0,6.274577558975331,1,14.0,3,3,1
3,8.42430919673699,5,2.0,2,2,1
2,4.69543031054658,5,5.347149829457889,4,4,1
1,5.264495992970561,5,3.0692877563217333,1,1,1
2,7.532355195242437,2,2.0,2,2,1
0,4.4949557708363095,5,5.913418367396246,2,2,1
0,6.3074990576169565,5,5.516307506387882,3,3,1
0,5.183435972871288,5,9.706930773160028,4,4,1
2,5.512751234577147,4,10.554423079921447,2,2,1
0,7.5162897784213545,4,4.125621229448917,1,1,1
2,5.253093888039119,4,2.0,3,3,1
1,7.581488014479669,4,3.7706516190928534,1,1,1
0,2.095133783589684,2,2.225619574334516,0,1,1
0,3.1407706521610774,2,2.0,2,2,1
2,1.3635998185023022,5,4.01007339000408,1,1,1
2,3.6684587656660663,5,5.363760436163618,1,1,1
1,9.713687325698345,6,4.464962368262246,4,4,1
0,5.964928182633094,4,14.0,1,1,1
4,4.5573944990850865,5,2.0,3,3,1
0,7.565613649984847,2,2.3287967253178765,1,1,1
2,7.848022114514345,6,5.5077252734798074,1,1,1
3,3.558304371874948,1,4.585938513956675,1,1,1
2,10.996400235948226,5,2.0,2,2,1
1,6.552661686002112,3,2.0,1,1,1
1,6.804703976908683,2,2.0,3,3,1
1,6.994466302715724,8,9.160248233628266,2,2,1
1,6.9902757400919455,4,10.05886702270114,2,2,1
0,4.757053190571044,6,2.0,0,1,1
2,10.225038581925604,4,2.0,0,1,1
0,5.429623106512681,2,2.0,2,2,1
3,7.915035555286652,7,2.0,3,3,1
1,5.050130755557504,5,2.0,2,2,1
0,4.695466993793371,2,2.0,2,2,1
3,9.80372922650198,5,3.2680811248088872,3,3,1
1,5.783257926762319,10,2.0,1,1,1
1,5.931785598020911,2,4.1028776120662185,1,1,1
0,6.56723441101002,3,2.1089986556516536,2,2,1
1,11.203540942641604,4,8.42827326221754,1,1,1
0,10.337522335842854,6,14.0,4,4,1
1,8.567565216651547,6,2.586888990232037,2,2,1
1,11.707245165480899,1,2.0,1,1,1
2,4.1108465601581825,2,2.0,1,1,1
3,7.311767981382779,4,2.0,2,2,1
1,6.151645861960876,3,2.1137983262857,2,2,1
1,2.4618245359282867,5,5.179796638570472,4,4,1
0,6.926193861327551,6,3.658482848531017,2,2,1
0,5.018347040171902,5,2.0,2,2,1
2,9.067001681960619,4,7.2891462892850445,1,1,1
0,5.2099562711232625,4,2.0,1,1,1
1,5.096216061554315,3,2.0,2,2,1
0,9.06613765170261,5,5.6357865015021025,3,3,1
0,5.869092043155657,6,2.0,2,2,1
2,8.325755387494311,2,5.677876130287803,2,2,1
2,6.848718879846598,6,14.0,2,2,1
2,6.875542922606945,3,8.899746044478507,2,2,1
0,5.511905254239187,3,2.0,1,1,1
2,7.004420091414016,4,3.675040463500225,3,3,1
2,5.73701637602155,1,2.7436895162085895,2,2,1
4,4.392393104687263,4,14.0,1,1,1
1,5.791491369367091,1,14.0,2,2,1
2,8.575661577350115,3,2.0,1,1,1
1,7.072018451182732,4,11.969713433741456,2,2,1
1,7.5368814626535325,4,2.0,2,2,1
3,6.0029347428842215,2,2.0,1,1,1
2,2.124419687637009,6,2.1801987741467452,3,3,1
0,3.557143003161848,4,2.0,2,2,1
0,5.421988892912266,5,9.594912629416863,3,3,1
3,3.7298753089654246,5,2.001883424670861,3,3,1
1,4.951284874818455,3,8.484203714299728,2,2,1
1,4.8788908605715955,2,14.0,1,1,1
0,4.939182519744868,5,9.186762190939104,3,3,1
1,8.874339710608224,3,2.1243324667858445,2,2,1
1,5.89404345014094,10,6.211011530281003,2,2,1
1,7.869340316201069,5,3.8170269075263192,1,1,1
0,6.327889889116052,2,7.721008733303135,2,2,1
1,8.831493215320226,4,2.0,1,1,1
2,8.041959210295252,5,5.082414695907173,1,1,1
0,4.816968260658865,6,7.428734557050384,4,4,1
3,9.92325894659636,1,7.161300631848196,2,2,1
1,5.090955185963167,3,14.0,2,2,1
2,6.400001331663322,6,2.0,2,2,1
0,6.754053666060655,6,2.12155314144363,1,1,1
0,6.976729520428996,3,3.2366030345110635,3,3,1
0,7.592359789952469,4,2.0,1,1,1
2,4.486431162504618,2,2.0,3,3,1
2,7.424670533626735,3,2.0,2,2,1
1,7.162291114017346,3,8.38193409509574,1,1,1
2,6.0009440695781695,3,11.933587330633488,1,1,1
0,5.620512992091878,5,2.0,3,3,1
0,4.383796708948584,3,2.0,2,2,1
0,6.9607023242489054,1,2.0,2,2,1
2,4.679060960083408,5,3.5564283019023573,1,1,1
2,6.475761540399296,4,7.831222459066818,3,3,1
1,5.797341954363819,3,2.0,1,1,1
1,3.331678488501549,3,5.064186931795028,2,2,1
0,4.1331229722540135,5,2.0,1,1,1
1,6.809551715547068,7,14.0,1,1,1
3,4.951363772061184,4,11.451970077979665,2,2,1
3,4.883159663024934,4,14.0,1,1,1
2,4.472105195511295,5,2.0,3,3,1
0,4.539976954271028,4,3.347508583648114,2,2,1
0,9.285333035712696,1,2.0,3,3,1
0,3.7601217259907664,1,4.585900020587256,1,1,1
1,8.945806491330355,6,2.0,0,1,1
0,5.338537558403443,4,7.362115730229166,2,2,1
1,4.692491014844247,3,5.164159266762428,1,1,1
1,6.7676471276625385,2,4.238543323796967,2,2,1
3,6.106081568540894,7,8.721340968828102,2,2,1
1,5.605000098262671,2,3.4684669568790727,3,3,1
0,6.439767260986942,3,2.0,0,1,1
0,6.074396393872536,3,4.847211611756986,3,3,1
1,5.568804497320319,3,14.0,2,2,1
1,7.87134875850148,5,4.59596674377077,2,2,1
2,3.1060465689776793,3,4.966121428972616,1,1,1
1,4.170670353671174,4,13.647698367974883,2,2,1
2,4.42356966539617,4,3.6208688305125896,3,3,1
0,3.884126675982182,7,14.0,3,3,1
2,6.171853218664813,4,2.0,1,1,1
0,7.010839118148984,1,3.8505714131052633,2,2,1
2,2.074939010958157,5,2.0,1,1,1
1,5.051893853928387,5,3.01951653036485,3,3,1
1,5.356672838901767,3,2.0,2,2,1
2,5.428288087685139,5,2.0,3,3,1
3,3.429824060266948,5,2.0,2,2,1
2,5.3733582543447405,5,2.0,1,1,1
0,4.17775421625979,4,2.0,2,2,1
1,5.33124578659736,2,8.286374747961315,1,1,1
2,2.560744962668929,1,2.0,1,1,1
2,5.34488115326204,1,2.6941453892580425,1,1,1
0,4.561932808075014,5,2.0,3,3,1
1,5.475037904506223,2,2.0,1,1,1
1,6.601585420628949,1,11.329911152370508,3,3,1
1,5.910529879169559,3,9.074942035658836,1,1,1
0,7.586790403551115,3,9.191817376256324,4,4,1
2,5.278467173607315,4,2.649646523576721,4,4,1
1,7.237769635730186,6,2.0,1,1,1
0,8.249974212760328,8,2.0,4,4,1
2,6.547519410927907,3,4.651982825007227,3,3,1
1,5.958404338935577,5,8.80692504451255,1,1,1
1,6.828724168357577,4,11.51865285102534,4,4,1
1,6.618167234908914,6,2.0,0,1,1
3,8.002486016186516,7,2.0,1,1,1
1,7.587598919019731,9,2.0,2,2,1
1,7.611654420849547,2,7.445175762225713,1,1,1
2,6.08805191512362,4,2.0,1,1,1
1,6.682453265384968,5,3.2785775412722407,4,4,1
0,6.645052526511934,1,13.218150159523292,4,4,1
0,3.585241195784591,4,6.975983958625507,3,3,1
1,8.137832036850625,6,2.0,2,2,1
0,2.6614189401110626,2,2.0,4,4,1
2,7.4243733152540745,3,7.7419004724305465,1,1,1
1,6.533992193715417,3,4.020396354143491,4,4,1
2,5.431423544461589,5,6.370803543664385,1,1,1
0,6.782380317652502,4,2.0,3,3,1
2,6.837138652458896,2,10.280494564245279,2,2,1
1,3.3844001864938473,6,7.421189564350845,4,4,1
1,8.832252564163012,7,11.074653174963169,3,3,1
3,6.144276107703333,4,2.0858877790188686,3,3,1
4,10.62946460908184,4,2.0,2,2,1
3,7.579542057273413,1,2.0,3,3,1
2,6.098794693830768,3,13.302626181013778,3,3,1
1,4.619921428014765,2,2.0,1,1,1
0,5.778320925614543,5,2.0,2,2,1
2,6.29966145716533,7,2.0,1,1,1
0,8.930860308655442,6,7.378507976917589,3,3,1
1,8.45331966862106,4,11.01502181504982,1,1,1
0,6.902976964949893,3,8.32775233296182,4,4,1
0,9.538382338473328,3,4.141840602573635,2,2,1
3,1.9676377407988959,5,14.0,1,1,1
0,6.925574773056615,7,2.0,4,4,1
1,8.51130383704087,3,10.094241884487333,0,1,1
1,7.094875542831101,6,2.7905808546119557,2,2,1
2,3.334384042353003,4,3.035970012793899,3,3,1
1,8.778886267035588,5,2.0,1,1,1
1,7.522697126746869,4,2.0,2,2,1
2,6.68602392042692,3,2.0,3,3,1
2,6.176715982312144,8,2.0,4,4,1
1,9.98740413629751,5,3.301839267069637,1,1,1
4,6.889035087465904,8,2.0,1,1,1
1,5.516160682525673,3,2.0,2,2,1
1,4.377242998208881,6,10.477000386302374,2,2,1
0,7.515058278417229,5,12.710223991667736,2,2,1
3,7.972466790551202,4,14.0,1,1,1
0,6.1130311089673794,5,5.705028255607574,2,2,1
0,4.884443040307846,3,7.370526756848567,3,3,1
1,8.6601131964241,1,9.032886218292461,1,1,1
1,4.225169164606335,5,5.37822131093607,1,1,1
1,9.93889076266396,3,2.0042023764005594,2,2,1
1,4.530932363303937,6,2.0,1,1,1
1,3.4434039723026646,5,2.0,2,2,1
2,3.6992666052732677,1,9.175863196133882,1,1,1
2,3.780558343413531,6,5.955237457642947,1,1,1
1,5.526807791926305,1,3.042153339447954,2,2,1
2,5.063654968798313,9,2.0,1,1,1
3,8.04927964966143,6,2.0,3,3,1
2,7.764149630578961,4,6.5262913773701445,4,4,1
2,5.55297788196862,2,3.591168513336409,2,2,1
3,12.0,3,2.8593623017427108,2,2,1
1,5.526477866430014,4,2.0,1,1,1
1,5.79296728987427,6,4.668861115318112,3,3,1
2,3.4451641037352303,2,14.0,2,2,1
0,5.838919350750059,2,11.569425657989365,1,1,1
0,6.594801382782199,3,2.0,1,1,1
1,3.6315582122123775,4,3.2788121297326356,1,1,1
0,5.00261715038061,1,2.0,1,1,1
1,6.654021459951226,3,3.5729232733170453,2,2,1
0,4.95032904179846,3,4.659734384475635,4,4,1
1,4.531681655258109,2,2.0,3,3,1
1,7.564266028407886,7,7.606404220478456,2,2,1
2,3.4357723777338722,2,3.2224332200158683,2,2,1
0,3.8241552428126875,8,14.0,1,1,1
0,6.354758681168559,5,2.0,2,2,1
2,7.692318525480567,7,2.0,1,1,1
1,6.61104793245324,1,5.84994751121041,1,1,1
2,5.552225489287578,2,5.940165044851421,2,2,1
1,5.389222761591816,4,4.36362122760003,1,1,1
1,8.020883765653073,4,14.0,0,1,1
1,7.718002865941365,8,2.6834102661255885,0,1,1
2,6.099698503685811,1,2.698156185540479,1,1,1
1,5.444762601726964,2,12.066262952575752,2,2,1
0,6.070544385290607,3,3.8657354173802085,1,1,1
0,4.545605102813851,5,2.182671437725295,0,4,1
1,5.6996486972102,5,6.345899715071779,1,1,1
0,5.02092665601887,2,4.833588037337722,1,1,1
4,5.79831036324308,3,2.0,4,4,1
0,5.092631460678197,7,2.0,1,1,1
3,7.047903747875999,4,2.5177011137214,0,1,1
1,7.636810799698871,8,2.0,2,2,1
0,5.240568359570624,4,14.0,1,1,1
0,4.376240662266538,3,2.0,2,2,1
4,7.423243468368345,5,2.0,1,1,1
0,6.369517625576883,7,5.206980120249681,4,4,1
0,5.266527842965956,5,6.441249565087952,4,4,1
1,8.751103826726414,3,6.6748790676536,2,2,1
1,4.869931479067013,5,2.350618370287977,3,3,1
0,2.0141273686396475,3,10.330808666188535,2,2,1
0,4.5840812587360045,6,3.9263020594989477,4,4,1
2,9.236756953782626,1,2.886497212255703,2,2,1
2,5.364592537866385,6,8.313836413871794,1,1,1
0,4.969121417128084,4,2.0,1,1,1
2,6.053206242507128,1,9.837191651967641,1,1,1
1,8.022126175785804,1,3.869936137906873,2,2,1
3,5.834200018565683,3,11.515834194533776,1,1,1
0,7.1826951638172805,4,2.0,2,2,1
0,5.6214675381263834,4,13.749291220732335,1,1,1
0,7.198422342292732,5,5.821785557033163,3,3,1
0,6.360525587803023,3,4.815975291051686,2,2,1
2,5.204016450221555,8,2.7414911642389606,2,2,1
1,6.516183953202672,5,14.0,2,2,1
0,4.914980184570533,8,2.9342122089091522,3,3,1
0,3.2436232963337885,4,3.4511866159971993,1,1,1
1,5.960224412295722,3,7.604803040619164,1,1,1
1,3.4212512842203013,3,2.0,3,3,1
1,7.194859071057776,4,2.0,3,3,1
0,5.925018456550361,3,7.464894044417512,2,2,1
0,8.846583896847667,5,2.0,1,1,1
1,5.339525777951507,2,8.657025580869437,1,1,1
2,5.959945606312952,4,4.906480253855559,1,1,1
1,3.0607478977069733,6,3.872694791799638,4,4,1
0,3.7918133776589085,2,2.0,1,1,1
1,2.642554475302947,4,7.717505815376416,2,2,1
0,8.154987622292328,5,8.172575913640506,3,3,1
0,5.080891370011762,7,3.297999847750522,0,1,1
1,8.65415950278681,2,2.4646745632663265,0,1,1
2,1.0,4,2.0,1,1,1
0,9.096148797088215,3,7.016877423963418,2,2,1
0,5.863954218590243,3,5.100649847516272,1,1,1
4,6.679694777930662,7,2.0,0,1,1
0,3.8741145396336623,8,7.910769635539101,1,1,1
0,7.054579837674654,2,10.694060568462152,1,1,1
1,5.252171707889579,10,2.0,1,1,1
0,3.612091555909534,4,7.401281287863165,1,1,1
1,3.5846672941961306,6,9.579881037361742,1,1,1
2,3.5492991268354,3,14.0,3,3,1
1,6.760479191593659,2,2.0,1,1,1
1,4.7287367682768044,3,2.318145590124057,2,2,1
0,2.719812488580326,6,14.0,2,2,1
1,6.738599028075416,3,2.0,3,3,1
1,1.6545409535946716,6,3.708619198720862,1,1,1
2,8.658144193988191,4,3.5336407273425015,1,1,1
1,9.972821152546505,1,4.663977685575183,3,3,1
0,3.375152648946523,6,2.0083063706790822,3,3,1
2,8.104901263228086,4,13.012919440551514,1,1,1
1,6.698196004811009,1,2.0,1,1,1
1,4.99992264690144,2,5.244762764633995,3,3,1
2,5.093255158740325,6,3.4251711263577826,1,1,1
2,7.308956625820215,4,2.0,3,3,1
0,5.920098404793083,6,2.0,4,4,1
2,1.0,3,14.0,1,1,1
4,10.146028806007045,3,4.119600040155111,3,3,1
3,6.866348371969608,4,4.634116427764294,2,2,1
0,5.895978438365909,2,7.63688142940857,3,3,1
2,4.563153520630313,3,2.0,2,2,1
1,5.622078992667138,1,6.25469784593737,1,1,1
1,8.538374517702382,3,2.0,3,3,1
1,6.523236869092402,4,6.744628445768747,1,1,1
3,6.75074924889601,1,2.0,4,4,1
0,3.501658760706219,3,8.933671578647038,2,2,1
1,5.3007394475465555,1,5.713075757811921,1,1,1
4,6.102103013486696,4,2.4379084207302846,1,1,1
1,7.3931326869150835,4,2.2223378878318183,3,3,1
2,5.168367580242691,8,2.0,1,1,1
2,7.855737530950427,5,11.71981515626384,3,3,1
0,3.711293583309116,5,2.0,1,1,1
2,6.139072646173924,3,3.1940278760106904,2,2,1
3,5.804770242203092,5,2.0,3,3,1
0,2.968947077228821,5,14.0,0,4,1
2,5.904583686648207,2,4.40756344466357,1,1,1
2,4.834790958867725,3,2.0,4,4,1
2,8.827549454985855,3,5.506539557311415,2,2,1
2,5.179487928157826,5,14.0,3,3,1
0,6.701741069185429,3,4.644895456312687,3,3,1
1,3.537916034369318,4,3.0567217561060045,2,2,1
2,6.473137786826447,4,2.0,3,3,1
1,5.1699073827809015,4,2.0,2,2,1
1,4.447447032064048,5,2.0,2,2,1
1,11.667784463874884,3,4.03293209101475,1,1,1
1,5.293101942500261,3,7.007764892871694,4,4,1
2,5.57610214135212,5,10.515839605534902,3,3,1
0,7.803986905500275,7,7.892416210094376,1,1,1
3,4.4631466369479895,7,2.0,2,2,1
0,6.806544554821739,4,7.424166208153347,1,1,1
2,7.0206408248883605,2,4.356641159198515,2,2,1
1,6.489400852923414,5,3.1659791738189864,4,4,1
0,10.592678631858718,5,4.252095012613379,0,4,1
2,4.391461900942662,4,2.0,4,4,1
0,9.075201203147957,4,2.0,1,1,1
0,6.944280804851132,5,3.731150155958188,2,2,1
2,7.8188992263798704,4,2.0,2,2,1
0,6.682468743366854,1,3.943237365640548,1,1,1
1,9.756554703488373,4,2.18643218239656,2,2,1
0,5.359844153455743,3,11.89797979329362,3,3,1
1,6.994440476886737,6,14.0,1,1,1
0,8.610945881141353,4,14.0,1,1,1
3,4.882314605857483,5,11.46010524175703,2,2,1
0,8.000873354593384,4,14.0,3,3,1
0,5.962723488811322,2,6.123380322920413,4,4,1
3,3.530232745331245,3,14.0,1,1,1
1,3.096820842900226,3,5.133213775589304,4,4,1
3,5.818360333249229,5,8.283019911544832,2,2,1
2,7.981770243208695,9,2.0,1,1,1
0,1.8420608700649659,4,5.737955857959317,4,4,1
1,6.400900078257693,5,13.375735665533776,1,1,1
1,7.784754269769816,6,3.8831683394792664,3,3,1
1,3.444100229357604,6,2.0,3,3,1
0,4.732066748739995,6,3.7421215861776846,2,2,1
2,7.1447338831553,4,6.136906523889514,2,2,1
2,7.697075894683976,10,7.343784117309386,2,2,1
0,9.208196444398071,6,3.708557955354092,1,1,1
0,4.82731839739988,3,2.0,3,3,1
4,4.368846291123642,1,13.065208646223073,4,4,1
0,9.305370929363889,8,7.427644317048588,2,2,1
0,4.490116267640495,1,2.0,4,4,1
1,7.014571015201277,6,8.351593453620213,2,2,1
2,10.366229712864246,2,2.1375003949643148,2,2,1
1,7.50541738721237,3,2.0,2,2,1
2,7.566540433873459,7,9.941669166678238,1,1,1
1,8.556132209530855,4,10.327109659095502,4,4,1
1,7.049735155770616,3,2.5414891301933524,3,3,1
2,7.57614080320592,9,2.0,3,3,1
1,5.314820771725406,2,2.0,2,2,1
1,8.31992493368282,2,12.000787200202597,3,3,1
1,6.826963231759124,3,11.450780127062782,2,2,1
1,3.0438618188149187,3,3.0196846385437617,2,2,1
1,6.485887824701631,3,2.0,4,4,1
2,1.6607038356308887,6,2.0,2,2,1
0,7.427825931317724,6,11.374596845754695,2,2,1
1,5.532896912847237,10,2.0,1,1,1
4,9.811105334287465,2,3.5829005966991896,4,4,1
0,6.979262529380304,3,6.565424902475555,1,1,1
0,7.848363182047869,1,2.0,1,1,1
1,3.9015534999059622,3,2.0,1,1,1
2,7.369149450071695,3,2.216316933149141,2,2,1
4,4.718683954794473,5,5.309811731938799,1,1,1
2,8.181035349485338,3,8.504769403380823,3,3,1
0,3.763295547999036,3,3.956069176405851,1,1,1
0,6.219614705713866,2,2.0,3,3,1
1,3.6842351361668224,3,2.955169364527669,1,1,1
0,6.251619906970587,2,2.0,1,1,1
1,10.044973812001162,7,2.0,3,3,1
3,7.442536160513054,2,4.453319240857952,1,1,1
0,5.934742996181287,7,14.0,1,1,1
3,1.0756817532299072,5,9.088828596334386,4,4,1
1,4.928625763712867,5,7.446538446615457,1,1,1
0,6.949307291514691,2,6.492442539914601,1,1,1
1,4.978284648795232,1,11.371341966285334,1,1,1
0,8.85430049592688,6,6.988497448074961,1,1,1
1,6.143076324901207,5,4.929240402091156,1,1,1
2,8.157190232223748,4,2.2681329818341256,3,3,1
1,6.409801715954249,5,2.0,1,1,1
1,5.448035713786501,5,3.0905080475703013,1,1,1
4,5.057346992859214,4,12.936972221341234,3,3,1
4,3.975691923355442,2,4.3745476531974505,2,2,1
1,8.193226366924105,4,2.0,1,1,1
1,5.143976135891595,5,5.235177318247864,2,2,1
1,7.044593683233183,4,3.1317644723760765,0,4,1
0,4.948510033463908,4,13.395862662365957,2,2,1
2,3.8339421908153635,2,2.0,2,2,1
2,7.110281621251139,2,6.224177965522621,4,4,1
0,4.506592207438208,3,5.722272831346324,1,1,1
1,5.1990255102657255,5,14.0,3,3,1
1,3.5026230291428218,1,4.161036302602859,1,1,1
1,5.013753496841063,3,10.26201347906805,2,2,1
0,6.048214336575789,5,2.0,1,1,1
1,5.42501803975094,1,2.0,2,2,1
0,7.63645323291923,3,2.1227700331226442,2,2,1
1,6.291041486131025,6,4.829077916990049,4,4,1
0,12.0,1,2.9808224097710174,4,4,1
4,6.848501175337706,3,2.0,2,2,1
3,2.52902492966471,4,4.448289524459244,1,1,1
0,5.574235168178711,1,4.181613896604674,2,2,1
3,5.747503704500824,7,3.7163897391503586,3,3,1
0,4.772737523239432,4,2.0,0,1,1
0,6.145221668472438,1,13.088225573312872,2,2,1
1,4.7132058755992485,8,4.485570224019783,0,4,1
0,6.665639597886391,3,2.0,1,1,1
1,2.182624574458353,2,5.814445266646814,1,1,1
2,8.28831694358383,5,2.0,4,4,1
3,2.843419247699179,3,3.5246418023961814,1,1,1
0,5.472888895966929,10,2.086158602784734,1,1,1
0,4.534586421805652,6,10.617762466879084,4,4,1
2,6.611840142094826,3,14.0,2,2,1
1,5.633517778529343,3,2.0,3,3,1
2,6.503301331359279,6,2.0,1,1,1
1,8.222384822908555,2,2.0,2,2,1
1,7.537230875333924,3,4.457405058725371,0,1,1
0,6.072614683483119,7,2.0,2,2,1
1,6.9190155332773235,4,8.342873237117583,2,2,1
2,9.920015037631185,7,2.6269100859726917,2,2,1
2,7.60847658936535,5,4.714877377602772,2,2,1
0,5.412924131425565,2,3.040518908724599,3,3,1
2,8.555728674780259,3,11.682153314922632,2,2,1
1,6.782620641638887,5,2.0,2,2,1
1,4.07445029746587,7,6.53375542590688,1,1,1
1,5.6385554196364405,5,5.280237788086977,3,3,1
1,3.0554852730340545,9,5.242187289186058,1,1,1
1,1.429959792135877,2,2.672086944757706,2,2,1
0,4.101919417568868,5,2.0,1,1,1
0,6.245162137360946,5,5.843683460679216,3,3,1
1,6.251017748964375,6,8.844255783380573,4,4,1
2,3.176848629749874,1,2.0,1,1,1
1,1.2424761454825966,5,2.9135553758354193,3,3,1
3,8.941524948641435,3,2.0,1,1,1
1,6.190586238320469,3,4.720080080469483,0,1,1
1,9.111423955832498,3,7.699672971280341,3,3,1
0,8.997182193671406,6,5.493659953071603,1,1,1
2,7.469419335145991,3,2.0,1,1,1
2,6.118287163383585,3,2.0,2,2,1
0,5.204698371609121,5,7.90590818985144,3,3,1
0,7.437193046500075,2,2.0,1,1,1
0,5.680284268328524,2,2.0,1,1,1
2,4.820761474879027,2,4.236403470080658,1,1,1
1,1.804190631422271,3,2.0,0,1,1
2,5.833789383166789,3,9.200737519594496,1,1,1
0,8.193341774992259,7,2.0,4,4,1
2,8.518633159790102,4,2.85288565200433,1,1,1
2,6.1065574211297395,3,2.0,2,2,1
0,4.222579298786547,3,5.849493536247207,4,4,1
0,7.805487711037601,4,3.976241838659657,2,2,1
1,5.969269104706518,4,7.826811345837533,0,1,1
1,5.268649330546783,3,3.068100646520748,2,2,1
1,3.0881701610683887,1,2.0,4,4,1
1,10.207522953891587,4,2.0,1,1,1
2,7.476796898121075,1,14.0,1,1,1
3,7.6924970171450004,4,2.5988692777959557,1,1,1
1,4.274381472783789,6,4.841014613511778,2,2,1
2,6.159499334976996,1,11.765793656126204,1,1,1
2,5.837012268081016,4,2.0,3,3,1
0,7.564189222039122,1,5.388278055329881,2,2,1
2,8.719436912289611,5,2.0,2,2,1
2,3.131568805286061,3,2.0,3,3,1
3,3.850644804033787,5,2.0,1,1,1
1,7.29147570075581,6,8.650384319882694,3,3,1
1,4.983941281115105,4,2.3336269024711203,2,2,1
0,7.629748235749539,7,2.0,2,2,1
0,5.25388131123598,2,2.0,1,1,1
1,3.502450738650007,5,2.0,2,2,1
1,2.4813010224327425,4,11.459590305603953,2,2,1
0,6.968255840078459,3,2.788218650540828,2,2,1
1,7.017301087094838,4,12.387630144482833,1,1,1
1,7.940431484542435,6,8.504463171345058,0,1,1
2,6.655747212620916,5,9.097173229899909,2,2,1
1,1.0,4,2.0,2,2,1
0,7.006868215693822,1,2.0,2,2,1
1,3.085085070982879,4,4.105679864346766,2,2,1
0,2.264564003680637,4,2.7057795413643952,1,1,1
0,2.0236907621570084,5,3.557173801266351,1,1,1
0,1.8396240547162561,5,2.0,2,2,1
2,6.5579562038312975,6,14.0,2,2,1
1,4.53763151817192,3,2.0,2,2,1
1,2.961789417514872,8,2.0,3,3,1
1,6.04616511140481,5,5.669133376806749,3,3,1
1,3.7881335508400884,5,2.0,1,1,1
1,7.962141847757428,3,2.0,2,2,1
1,8.900438747667417,3,2.0,2,2,1
