session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
4,10.801613769119065,18,3.8862312565204657,4,4,0
4,9.87858691952049,7,0.25924154199264166,1,1,0
6,13.310060373570591,9,0.4727645138962592,4,4,0
5,21.326893204930027,7,7.03273599979209,0,4,0
4,9.428482076842338,15,4.367839386918273,0,4,0
6,12.531233040692173,7,0.5363523195708919,1,1,0
2,19.878694723877203,13,1.9403003256225668,0,1,0
6,18.119756589382995,12,0.9008185446170586,1,1,0
4,12.501421641671469,14,1.264474878708135,0,4,0
2,13.945402948512609,9,3.944810209255235,4,4,0
10,19.579265291570415,15,2.66143633989601,2,2,0
4,22.908818514807397,10,0.5447793633561087,1,1,0
5,23.50506205268362,17,0.7595744733973618,3,3,0
6,21.899007765939565,11,0.6841651780080302,0,4,0
5,11.649701570673301,15,3.034289817104661,4,4,0
2,24.093138860177838,8,1.3470358861460208,1,1,0
1,11.305617518221938,13,6.020648725220397,0,1,1
4,6.74434763184456,12,3.393122342954234,4,4,1
4,15.561807678719273,8,0.47447083088600567,1,1,0
7,22.38108259014867,12,3.083023976508563,2,2,0
2,18.318123591606152,9,1.4107607931716644,4,4,0
1,14.631447429349372,15,0.5852823668982311,4,4,0
6,16.456815579918857,9,0.9030130968417919,4,4,0
3,17.660660039179973,16,7.160130225091173,1,1,0
1,15.737836472774472,5,1.3231475852361447,3,3,0
3,13.523213236559027,12,2.543117971407171,0,4,0
4,11.296276905554777,12,1.29667383296578,4,4,0
1,15.561609343180558,12,0.9290207658842544,1,1,0
3,14.387247845405186,14,3.1833926412985303,1,1,0
5,15.01803676853815,10,3.772021862774314,4,4,0
1,20.22997228479508,9,0.1492082395556927,4,4,0
2,13.761811225878404,20,0.6541701182902371,4,4,0
5,13.95934458727748,6,1.4180289970407454,1,1,0
7,15.949554497195736,6,0.7610506544091842,0,4,0
6,28.12929197658999,16,3.0610963995840734,4,4,0
1,9.540518089789053,14,0.24373278412538932,1,1,0
2,20.459380031237494,9,3.1969789941865403,4,4,0
2,13.50503325913621,5,1.924074754770616,3,3,0
2,14.6950590678932,12,0.6832003359373651,4,4,0
8,8.43917935072302,14,0.8445757059646731,2,2,0
7,24.4023142507409,12,0.4039855171218522,4,4,0
2,16.112679205697447,11,0.5822383458349177,0,4,0
2,18.29413622396601,10,2.526517800029278,4,4,0
4,7.50587543052319,13,0.9428385112760683,0,1,0
7,11.788657543445687,17,2.3262001097845797,0,1,0
8,17.062381695740775,16,1.4435359151087304,2,2,0
3,14.195111465676142,13,0.3140042317887821,3,3,0
4,17.23339468234947,8,1.3825804028257211,3,3,0
2,25.514250105703443,15,2.8250290155027185,1,1,0
3,17.523066011598317,10,0.7067194755514412,3,3,0
3,12.756274515650361,9,2.0887122645043124,4,4,0
7,11.743195841535208,9,0.4438701999257926,2,2,0
2,11.173270160066025,10,0.2916682850560889,1,1,0
6,12.86179898408207,11,0.8932809883275711,2,2,0
2,13.072595700849128,10,0.9859831784994263,4,4,0
2,15.594575331872806,13,2.8626640445709817,4,4,0
3,17.641617282605317,16,1.2326639714800636,0,1,0
7,17.177269789013916,15,0.1694495762679656,0,1,0
3,15.660558665540625,11,2.0102411499360726,0,4,0
2,16.00582794155758,8,1.2669406408335615,1,1,0
6,27.678368206392346,16,0.8058662343047505,1,1,0
0,11.387843500286607,10,3.2411879066981646,2,2,1
2,14.815734562511945,13,0.3353817152580168,2,2,0
3,6.073621151086799,17,4.888581758313133,1,1,1
3,13.085432072155186,14,0.813115881015384,0,4,0
1,10.505995646383683,8,1.2358621546361335,1,1,0
4,11.350720090308142,7,5.296724851796279,0,1,0
5,9.071178257552852,15,2.864591421895851,4,4,0
3,8.239393397118224,14,0.1544154001262913,1,1,0
1,15.61154595493963,13,1.7269073385084284,2,2,0
4,18.551665433377387,18,0.7431794414017945,1,1,0
5,11.142346494226704,9,1.420538865895312,2,2,0
5,4.861160384175067,13,2.7171174815484864,2,2,0
0,15.555432088484743,15,1.371044305898378,0,4,0
7,17.34729414432521,12,0.14734017872763772,2,2,0
4,18.36865244137759,6,1.5099622707408407,0,4,0
1,9.893659662081024,7,0.048851112954354334,1,1,0
8,11.970430141878092,7,0.8566775258931795,3,3,0
3,9.450635107555904,11,1.300292331685014,2,2,0
1,11.303645646882615,10,2.069436744480572,3,3,0
2,11.051152733923416,8,1.4112768957108925,0,1,0
7,12.451082416644812,21,0.32962384349181484,0,4,0
4,13.74281623763253,11,5.382904346138091,0,4,0
4,15.573405796282552,11,2.1013573982287883,0,1,0
3,10.772383042073109,8,0.7624265075917094,1,1,0
2,14.301315589131145,11,6.759245305698708,2,2,0
5,10.46587334949039,12,4.283955333362794,3,3,0
2,6.223900127995229,10,0.30977877879438337,4,4,0
4,17.703056019809765,13,2.130910779973394,2,2,0
6,11.685980141803581,14,1.6422768203600258,1,1,0
3,6.334541924220726,10,0.4283897282489839,0,1,0
5,17.802531150707846,13,0.5317762973931086,1,1,0
3,13.745911161966461,13,1.659188604392392,0,4,0
4,17.264056966525352,11,0.7751176270001113,2,2,0
2,17.091822465886768,9,3.6015773937274225,4,4,0
8,9.528242484328082,13,0.20570340917392874,2,2,0
4,19.652412254617627,4,4.90753174939172,0,4,1
5,5.836468935217127,9,3.6720817445694243,4,4,1
3,13.01416913071879,12,2.6835866355275937,0,4,0
4,12.683086459761357,6,0.609160765269421,4,4,0
6,11.116939596792957,8,2.510236472218551,4,4,0
3,21.130310168224753,12,1.1552481652577709,1,1,0
5,16.50623946509277,18,2.0089213625675715,0,4,0
6,7.959358410747238,10,0.7495452097398148,4,4,0
4,8.682757376260806,10,3.614044962983096,2,2,0
3,25.77113704052676,10,0.08284455622313824,0,4,0
5,12.615665986382652,18,2.351805926844401,2,2,0
2,11.019755749828828,11,3.5278751107558124,2,2,0
7,20.782282438836337,23,2.079336925179909,0,1,0
4,6.114459893062218,18,0.4263660997614463,0,4,0
3,21.935051975053973,10,0.6708917104464458,0,1,0
2,11.010697155691355,15,1.4468222760813652,0,1,0
2,17.574470540329628,3,0.7993112396393075,0,1,0
2,12.605518851608798,19,0.00985709413395961,0,4,0
0,7.128183213382142,13,0.08305722248959446,0,4,1
5,15.892337837285313,12,2.9200405258605624,0,1,0
4,19.738981394164515,16,0.17483858947650263,4,4,0
1,3.2579718559704,14,5.262785513155734,2,2,1
3,9.221293631995042,12,1.1694339676222425,1,1,0
9,21.189471006211793,12,2.8391781665783156,2,2,0
3,16.988120466861854,10,0.26821648038071655,0,1,0
5,17.319995645249257,11,5.221141662577156,4,4,0
7,19.65442435842575,12,0.06878713126972184,2,2,0
6,17.33925584660008,12,0.08610137060172075,1,1,0
4,15.737345177914577,5,0.1122642394181249,4,4,0
4,20.580705064654676,5,0.21830909885044678,3,3,0
6,13.049462580951595,12,1.3343026161817457,1,1,0
3,14.917113872520275,12,3.104947654924268,4,4,0
2,19.129277898100646,14,0.6707995519033222,4,4,0
4,11.1756513250515,9,2.739085486010186,4,4,0
0,22.12446838319416,10,2.974980231946207,0,4,0
5,16.45672230557078,17,4.777971418928235,4,4,0
3,9.255534659699052,12,0.32351354625552703,2,2,0
5,14.032074616482499,20,0.2912877851337215,2,2,0
4,8.071066717974047,9,0.26043390982848624,0,1,0
1,15.42947972824742,11,0.8904210180208488,0,4,0
9,13.105977629579737,7,1.3443871541036574,0,1,0
4,10.676475357200157,13,1.2383417527775775,1,1,0
2,6.099316260520768,10,0.5942496475272647,0,4,0
6,11.041111117409969,10,1.9456143678498756,0,1,0
5,14.097001526194358,8,0.8258062958404406,4,4,0
6,13.139995297424504,8,0.9116744582740455,3,3,0
6,7.8992309895321355,15,0.22304797019481326,2,2,0
5,15.107070322474396,11,1.7941105263084858,3,3,0
2,10.07233079200404,10,2.1300477483536078,2,2,0
2,19.609450274078164,8,2.83722374681396,0,1,0
4,20.345647180371497,11,4.687006124388969,2,2,0
4,13.714607679330893,17,2.9049064101500464,2,2,0
8,22.880629787053277,13,0.5377040611559546,0,1,0
3,14.295182323437496,12,0.537472459382305,1,1,0
2,8.497547980498906,16,4.932260758311271,1,1,0
0,20.92613847042953,12,3.1225679909223043,2,2,1
5,23.0705725804714,8,3.048782539726737,0,1,0
3,19.973112096374976,21,2.543887111786199,3,3,0
3,11.180756686330206,10,0.6217703658964165,1,1,0
1,8.823183623133543,11,3.7600058740976063,2,2,1
3,13.248519439779992,17,0.30836560954014497,4,4,0
4,27.382031156926317,16,0.8616200153739441,4,4,0
3,9.115593397842222,15,0.8507475742607336,3,3,0
0,19.1037755543183,13,1.642561838478495,0,4,0
1,14.537326530690697,13,1.2451670292171577,3,3,0
5,19.72076095711541,14,1.2316617869136488,2,2,0
3,8.700058578985118,13,1.6129562238715125,3,3,0
1,13.752493000602113,8,1.0737179904937715,4,4,0
8,10.50975162447373,11,0.575319428917407,1,1,0
8,10.794245604428573,7,2.1820069252891536,2,2,0
1,18.68321519982982,10,3.1273367910724588,0,4,1
5,9.404768108755789,20,1.3039946543457885,1,1,0
2,16.44934646771282,10,2.096693208454392,2,2,0
7,15.278877575550432,13,1.5329988599258,1,1,0
1,10.23097376720673,11,0.12161670927989547,2,2,0
3,11.311394711542949,12,1.1001195007741362,3,3,0
7,16.669662435152432,9,0.019802713138765096,2,2,0
6,14.874317765422967,6,2.1687045641487974,4,4,0
2,15.191472436260229,18,1.4192096143571669,3,3,0
3,13.836989841379674,9,0.271253538913084,4,4,0
4,13.513383941227094,10,1.5626087492932337,3,3,0
3,14.892189410556497,11,4.573935423819287,2,2,0
4,22.196011321597144,11,0.832518607106032,1,1,0
2,17.645414908648803,10,8.076166607814553,3,3,0
4,14.345552468484431,14,6.406984853945099,2,2,0
3,9.590791858132732,9,3.0771188359647006,2,2,0
6,12.904848829226541,19,3.3618675900286816,3,3,0
7,10.398779845491859,15,1.05711501773833,4,4,0
3,11.0170685620704,13,1.0301395525634742,0,4,0
4,5.647762135118317,12,6.175579262796889,2,2,1
2,14.943538886170055,16,0.9120318286912091,2,2,0
2,25.33863569650498,10,0.20378394065100733,0,4,0
4,15.980844992331068,13,0.33140348016623355,4,4,0
1,18.63703567497096,9,2.478502090496199,3,3,0
4,19.798992310367076,14,0.9657107123712785,1,1,0
3,13.566507767370107,18,0.4446448763202897,1,1,0
11,13.90124157071193,16,3.3617188400906173,3,3,0
3,8.016666321564871,20,1.3414938626540212,0,4,0
4,15.984574012035223,9,1.6769989818697633,1,1,0
10,15.279446397699994,18,0.3343521133758811,1,1,0
5,10.71907772977527,14,0.42825414792100785,4,4,0
3,20.742715075116017,14,0.2690203989395033,3,3,0
3,11.116824200290035,15,1.445328300198835,1,1,0
3,29.236869264225035,13,2.9891584011374697,4,4,0
3,17.01723145006149,9,2.635666416255341,4,4,0
3,14.890634312276593,10,0.6055394970615318,2,2,0
1,24.694710653178568,17,3.815016687114374,0,4,1
4,3.5848218885238694,7,0.22334042250591535,3,3,0
6,13.568890760701368,6,0.24218945921982696,1,1,0
3,12.832264139623033,13,3.7849851836607025,2,2,0
4,14.09431618503659,10,0.560538063917357,0,1,0
3,16.130615192741356,10,2.4627965673016377,2,2,0
4,13.947110192315245,18,0.01824212526403561,1,1,0
4,22.00501028224578,10,0.19655154061039412,2,2,0
6,17.17686733633989,10,1.8795727544331617,0,1,0
3,17.419947323199864,18,0.402803148012509,2,2,0
6,17.311729079363868,12,0.057238681152050816,3,3,0
3,8.557999332287364,14,1.2582679323060584,0,4,0
0,16.0098307130867,10,0.8025094662152077,3,3,0
6,16.18233337965522,12,3.2415734150051123,0,1,0
4,9.378462968393233,5,3.4166277864503587,2,2,0
7,19.429999873874177,6,1.906029359371261,1,1,0
4,4.812931733231716,8,0.693544691947265,2,2,0
7,27.598540386881538,14,1.2384060054715236,1,1,0
1,14.812355174371785,14,2.423042626233076,0,4,0
2,10.722741441155499,13,0.14365495571332618,0,4,0
1,18.088641210504978,14,0.8084230533240058,4,4,0
4,18.130768569115915,5,3.45610171997241,2,2,0
7,25.23057098834216,9,1.04184802338976,4,4,0
2,23.910881078341216,13,1.9598886830053492,4,4,0
2,8.350835847717962,13,0.20259172874697803,4,4,0
9,13.649770277219812,12,3.001579391043863,2,2,0
4,10.451728259896758,9,0.211755720997948,0,1,0
3,18.71077587139086,20,3.9541346259228836,4,4,0
9,22.075028764120226,10,0.22544407926031534,0,4,0
2,8.417073070484872,4,4.430848112518728,2,2,1
3,14.683977327738813,10,0.9043898962231962,4,4,0
3,11.84067697592664,14,1.959157306804665,1,1,0
2,19.222199741264436,19,3.748768185659428,0,4,0
2,17.04742728941799,14,0.020588450357032124,1,1,0
6,20.879071117078173,10,0.6176566029784611,4,4,0
1,12.894686252094953,7,4.779301771128913,4,4,1
10,14.416753765554716,5,0.9826214371039541,3,3,0
4,16.970574872073048,12,2.4509099780024357,4,4,0
4,13.644749152320614,12,0.3016738172319801,0,4,0
4,16.49500768108174,10,2.2687168830128885,0,1,0
1,21.350742109832233,15,0.151950804411867,1,1,0
6,25.667986397704055,10,2.526915891193694,0,4,0
3,12.55834610327976,11,0.782547431084046,1,1,0
2,25.73766566389993,19,1.2541483844638648,0,4,0
2,12.488536649614614,8,0.3636677857635971,2,2,0
2,19.344632811422528,14,1.9769112814891099,0,4,0
6,12.528019659586175,7,0.823673615022452,0,1,0
10,9.852035698717708,12,0.9669884584773298,4,4,0
3,21.11363005042632,15,2.1122146699726527,0,4,0
4,14.754251062307224,16,0.39412736677271104,0,4,0
3,21.419991667075635,13,3.8212061974558993,0,4,0
4,18.76007023030872,21,2.688665627099208,4,4,0
2,17.055570706569892,14,1.724220733085327,2,2,0
9,17.755779876291122,11,0.274695771401849,2,2,0
6,20.44321771649405,10,2.323805222421102,0,4,0
3,19.632240734124927,11,0.036530338643883505,1,1,0
4,12.977351182260954,14,3.263324114122782,0,4,0
2,17.114672159226014,8,0.7242299907485275,1,1,0
3,22.503076935675093,14,0.24933937731399664,2,2,0
5,15.226452236474335,12,0.3594234205509812,4,4,0
2,12.529536668619844,9,6.600952743224683,0,4,0
4,11.893082766261323,11,2.972940395199773,3,3,0
2,19.245771520401032,9,0.5432814468280714,0,1,0
5,13.797874326748229,13,6.619037218319873,1,1,0
3,16.811175197774922,9,0.3019194508959154,0,4,0
4,13.559680550649162,7,2.644966298075691,4,4,0
5,20.869728288506966,18,2.1385320288084424,0,4,0
1,15.751082071267492,14,3.4460731190734797,2,2,1
3,22.14084633116643,11,0.9615588666321855,0,1,0
3,21.957720416740422,16,1.027778819105557,1,1,0
2,14.55927540517791,9,1.9593506031679124,1,1,0
5,21.6667196374339,11,1.0156793621505102,0,4,0
2,13.311154424544851,9,0.08446033085163644,4,4,0
6,16.330734882260998,11,2.6165050811521393,3,3,0
2,11.101462787179289,15,2.0485653191856192,0,1,0
3,17.967775694200586,7,1.1022983071502277,2,2,0
6,16.50648174657869,13,0.7214507313232004,1,1,0
6,17.57099449182091,13,0.7734609204079277,3,3,0
2,8.199361907958565,10,2.7020754793034683,2,2,0
3,5.0532206647052575,17,2.6124605675059986,0,4,0
3,9.33684544345041,12,3.4176152658234584,4,4,0
6,17.495593240636182,13,2.872485989295123,0,1,0
0,18.367265541579737,16,2.837174019185872,0,1,0
1,20.646683960815494,11,0.580098367849574,3,3,0
7,12.977444163404432,10,0.2143077001062038,0,4,0
6,16.0432100889907,18,2.8688884953241387,0,4,0
2,11.49486883126507,11,0.2076523193368416,1,1,0
7,21.836984069049326,11,8.047183873060202,4,4,0
2,11.453253770865794,8,4.160311872798086,0,4,0
7,20.892642680043537,16,1.5248299021757257,1,1,0
4,13.743439148797542,14,0.8682958044794342,0,1,0
2,22.87622803384548,13,1.4966561952965332,1,1,0
6,15.914788316963614,7,2.6507886507744334,3,3,0
3,15.805436844635908,14,2.823880680236299,1,1,0
4,11.229599426333955,18,0.15304083353443207,3,3,0
1,25.83508536242293,12,3.268015537790504,2,2,1
3,19.954078887453527,9,2.0516369573662816,1,1,0
4,17.55978104775557,11,0.08285188268802958,1,1,0
3,16.1977731069818,12,0.7513113322688327,3,3,0
2,11.696334238040668,11,1.4293193219170952,2,2,0
5,18.366355224800746,18,0.41762223668641874,4,4,0
1,14.666486872671381,13,0.3374066834020473,4,4,0
2,15.287602114833183,11,0.028768243673706423,3,3,0
1,19.454852622534702,8,4.850650040178956,4,4,1
6,16.422263288141654,10,0.11548695703657835,2,2,0
1,15.090753830803898,12,0.9114486792693448,0,4,0
2,22.178241427093337,14,0.4607684971953242,2,2,0
6,10.905648402192996,15,2.702110066402271,0,1,0
3,6.725616055729763,17,2.4564261979121538,1,1,0
2,11.020011416903229,12,3.282088462023021,1,1,0
3,15.760209053826372,17,1.9184397921534353,0,1,0
2,18.472750520018224,12,1.7912767369675056,1,1,0
8,11.279430174469276,13,1.0454952028311566,1,1,0
13,33.4373340074915,12,2.0231746741400056,0,4,0
3,15.9108047722231,16,0.24479992071470577,0,1,0
6,15.75890784203347,16,2.3072746486061324,3,3,0
0,8.551827460823613,13,0.21940152597879983,1,1,0
4,7.786006494254693,11,3.957237207016839,4,4,1
3,6.08452267680655,13,1.4091557487610529,4,4,0
1,21.857095009520993,13,1.5115644881978612,3,3,0
3,21.062254754717422,14,1.7582673807796403,1,1,0
3,14.992737006110719,11,2.9926872500749346,3,3,0
6,8.92544177608126,12,1.3019793406250355,0,4,0
6,13.612374944300452,16,1.1157927916407977,2,2,0
3,22.10719087426253,10,0.6802916308778435,1,1,0
4,12.479225582231937,14,0.27402196612224916,2,2,0
7,10.489786093502442,11,0.42228802195252546,3,3,0
3,13.094998859659725,10,0.0010559660887050682,2,2,0
6,13.535695251962474,8,4.071563664555189,2,2,0
4,18.69043397952189,8,2.895985475049512,0,4,0
5,3.9638439741198805,9,0.49354718111986107,2,2,0
2,15.846645553319378,16,0.0047859028427275005,1,1,0
6,11.51592879788166,12,1.3550056083894826,1,1,0
6,12.322290083664514,6,1.0640072706104315,1,1,0
2,18.77229861665152,9,2.992277574253503,1,1,0
2,8.490961326348268,12,1.0313263004963784,1,1,0
2,15.899651559056695,4,3.9918604090614296,2,2,1
4,17.406372273248593,5,0.20149396890114396,2,2,0
5,17.89803675068966,18,0.9109650217493616,0,4,0
3,18.534333918707745,3,5.434410925875601,0,4,1
1,17.859525058991238,17,0.023597914120614575,2,2,0
6,18.596329270656256,11,0.9911825953008739,4,4,0
2,10.595988345685587,15,0.6014083465056098,0,4,0
7,21.82836842238568,8,1.5179788514434267,2,2,0
5,9.077181564504698,11,0.6535855094234276,4,4,0
3,16.851722447246587,15,4.079027471942738,0,4,0
3,11.59554213390058,12,5.533634907492504,0,1,0
4,6.410931339576724,12,3.782730444999969,4,4,1
4,12.149450744997518,14,1.0168830866509628,0,1,0
3,14.407749717672752,12,9.197137156501181,2,2,0
5,21.93454417029838,10,2.656325012504315,2,2,0
3,24.098362856527714,11,0.878898991828489,0,1,0
6,14.351796453771977,15,0.1967539619079606,0,1,0
5,8.054855896984096,14,2.1995043745017955,2,2,0
4,8.469396205676233,11,2.608083167689571,3,3,0
2,18.859346563711714,8,0.26126350503937135,0,1,0
5,18.540786279039132,11,1.5958439657682308,2,2,0
5,11.963161909383125,14,8.699193864932356,2,2,0
6,9.128860351088187,15,0.7897688702389664,1,1,0
3,19.96137364719936,8,0.7187715797354107,2,2,0
8,8.860054083597042,17,4.672328553815685,0,4,0
6,12.778439045815421,15,0.24980272235115128,1,1,0
5,17.367462177100137,9,5.421934002920009,2,2,0
4,4.995472757725688,12,3.0235978045002154,1,1,1
4,19.76674127618031,8,0.9913499826102595,1,1,0
9,26.901406851143342,12,0.17449034394888044,3,3,0
5,15.569444109324145,10,0.03872151402818743,2,2,0
8,14.82673694818169,14,0.9426688573341037,2,2,0
3,15.22162717182735,17,2.443958465948933,4,4,0
5,16.124246943526497,16,1.337023142969568,4,4,0
2,11.35013302461643,12,2.683804032570417,2,2,0
5,9.378336707202585,11,2.220787934110161,1,1,0
3,13.23445423783279,19,1.7015078685249994,3,3,0
5,15.76800959932662,8,6.852973809314752,0,4,0
4,10.007947799816751,16,2.606735148034763,2,2,0
4,8.26695686555297,10,4.921133350299642,2,2,0
6,12.79789936212828,19,0.5545674841156828,4,4,0
2,8.332943069315808,8,2.5010084302414834,4,4,0
3,18.35898472593124,16,1.8216258421004587,3,3,0
5,1.0,10,5.161851117909039,1,1,1
7,9.15933037903823,24,1.4285496825580617,2,2,0
3,22.067649025479234,10,0.656012212586606,1,1,0
1,13.891407530941086,10,0.9717423848202443,4,4,0
3,15.919646631357983,14,0.49392446818980656,3,3,0
5,14.355401459969048,9,0.496853487457268,3,3,0
4,11.86340839773478,15,1.2713480686075993,0,4,0
5,20.475965497927643,15,4.461809929637714,1,1,0
2,12.140691922033977,6,0.42606305830830393,2,2,0
2,10.85759220106494,11,0.6789896339842426,0,4,0
5,18.28380989186256,12,3.83448386782056,1,1,0
4,5.346738826327398,12,0.8287784524039855,0,1,0
3,13.57288239522392,10,6.562215456042628,4,4,0
10,12.405214586782613,11,0.6264655285073614,3,3,0
5,13.479226754393993,18,1.16730675554374,2,2,0
4,12.558081152222954,14,0.20098905691638852,0,1,0
4,16.875437858669233,18,9.701066366650432,1,1,0
6,20.498431100199813,13,4.417134129418245,0,1,0
4,17.296684623928236,10,3.4026925516028035,2,2,0
1,13.315431910661578,12,0.3423893113425026,4,4,0
2,18.15716712603597,18,6.970771099907731,0,4,0
3,18.742956491252826,11,5.294416919031468,0,1,0
7,16.804643614950727,15,1.1442372949009336,0,1,0
4,20.243249472367694,20,2.289126262177324,3,3,0
3,3.2630217679330737,14,9.774649179590325,4,4,1
9,15.133821988761195,21,1.0544020078761152,3,3,0
5,16.539267218133514,10,0.23992361528612263,2,2,0
3,7.593821441795178,14,4.046561554584805,0,4,1
3,16.10385609210849,12,1.29437964406329,3,3,0
3,19.574753292696247,14,8.680918133428836,0,4,0
5,13.880626244093165,12,1.6009876029051817,1,1,0
3,18.28269691068013,13,0.05984159890301487,1,1,0
5,20.113766643353237,5,1.3534730051418566,1,1,0
5,21.71231886081324,6,2.5321370981733833,1,1,0
2,20.810769404277632,13,0.052749611184276936,3,3,0
2,21.82803383125343,12,1.066990342338499,0,1,0
2,12.502262322253959,17,0.3381636611876467,4,4,0
1,13.049338239441594,9,2.060581482657202,4,4,0
4,2.63277053165908,9,6.309261354991695,1,1,1
1,9.674159671341524,11,1.959445888022755,0,4,0
4,21.092245300595692,18,2.3740852401391184,2,2,0
8,11.975717463359299,11,1.0102269398676236,4,4,0
3,16.987941864255994,9,1.656288980869995,0,1,0
3,16.2036330472839,17,1.569900955959138,4,4,0
3,21.203430825716712,15,2.85095494258964,2,2,0
5,4.898088648508763,8,3.8885859730197705,4,4,1
3,16.763150474213706,18,2.1746679232506345,4,4,0
4,16.681836963834293,14,7.805017016701767,0,1,0
8,10.711012636804988,6,3.523877820256813,1,1,0
5,19.801233912327067,11,0.26625551714438733,0,4,0
5,8.00482351704721,9,1.4164217342043808,0,4,0
1,20.322679236151963,8,4.6709621359065325,3,3,1
5,4.221571201923094,10,5.76248241140845,4,4,1
7,10.475398715907588,12,0.9567360297637447,4,4,0
7,14.30056028661005,14,2.5870953759786826,0,1,0
2,16.088298972322953,14,1.0571154365747952,0,1,0
3,5.659581258155409,15,0.2640016369406492,2,2,0
2,20.214546977924456,13,4.318897785278772,0,4,0
3,18.76780012530866,9,5.375116878871697,0,4,0
7,24.516565407121234,9,1.4053873322530577,4,4,0
3,18.510557997445677,13,0.03695417130271452,4,4,0
4,11.317949947709518,13,3.3860331108733464,4,4,0
4,9.6435056486656,12,1.296196072406015,1,1,0
7,12.897042327799799,18,0.1559843974826739,2,2,0
1,25.904075248520925,13,0.41994011530553976,3,3,0
4,15.238035822230788,17,0.33003076899526845,0,4,0
4,15.45126946172328,13,2.318501593950101,4,4,0
5,21.897304581508397,13,0.711663435871675,0,1,0
1,9.177355869607382,14,0.2732220133984024,3,3,0
1,17.69480140518784,11,4.993525138201092,3,3,1
2,17.581715002720284,9,6.271417192540891,1,1,0
1,19.786787275558886,5,0.29833659485766373,3,3,0
4,19.261467251503365,13,0.5233422281091801,0,4,0
2,14.706544235353427,11,1.7935680594955676,2,2,0
1,8.084435744223844,12,0.32623315610460796,3,3,0
3,12.175599766376232,13,0.3453564698578019,3,3,0
2,19.21047983949218,10,0.8206820775340838,4,4,0
2,24.27187813448407,21,5.95855019239448,0,4,0
4,8.885336226770528,13,6.5637482045816995,1,1,0
5,8.556139924057693,10,3.6876419044617146,4,4,0
1,7.130482879008645,11,2.3795673485504687,2,2,1
1,11.164750431531978,10,2.5507469004729852,4,4,0
4,19.737805928190415,10,1.2681452812111842,1,1,0
5,21.580955851582132,7,1.5107032689695012,3,3,0
4,4.606715418208749,16,2.0127189739840032,4,4,0
2,8.974127397581384,11,2.6282200687894006,4,4,0
3,8.03885993524166,11,0.2037247769585258,4,4,0
7,10.661618560440832,12,0.5094929325876649,0,1,0
2,13.888261558152411,15,6.590606347231562,1,1,0
6,13.012915199807725,10,0.8163643884732866,0,4,0
9,17.56909611888195,9,0.6252456078512818,0,1,0
4,5.3667716471250095,10,1.0960559656981592,1,1,0
4,12.397394600371863,9,0.6875759643134273,4,4,0
2,21.832004847547182,8,0.19121687217069694,2,2,0
3,22.02255904211698,9,0.46628962498672305,4,4,0
4,23.323728663613522,12,2.044190456499967,4,4,0
3,16.966268653322352,9,0.505099814763312,0,1,0
2,11.72457902862225,14,2.0863581722368436,0,4,0
1,15.874311712474412,9,0.21090080584728674,0,4,0
4,27.63859239524265,15,0.08555687586734467,2,2,0
3,12.347177144316728,8,3.9547475125185847,0,4,0
4,24.164183460145416,14,2.8544510193752393,3,3,0
4,2.816048541340418,9,2.1933943444279524,0,4,0
4,17.859926809357468,13,0.06277336344161559,0,1,0
4,18.236325771858468,14,0.5471742429912451,1,1,0
4,16.867930249732357,15,3.3459733367259075,2,2,0
5,17.19532162926367,9,0.3125303794601498,4,4,0
1,17.616077459663938,12,3.3517264504215856,4,4,1
6,17.849944525659392,15,1.7552631878897433,4,4,0
2,13.34630206756451,14,2.6969829035895443,0,4,0
2,13.644845353158972,14,2.0684998823842617,2,2,0
5,8.19592086831486,12,1.0791004397293977,1,1,0
4,18.66244520703056,9,0.6905583854334899,0,4,0
6,21.511379288723838,11,2.2339345016505914,2,2,0
7,23.721923090879955,6,3.289227604621898,1,1,0
3,10.894599951428592,7,0.09152803109863214,1,1,0
0,6.37960150687524,18,0.9557778612767505,0,4,1
5,16.88155414866677,12,0.8638125834695123,4,4,0
10,9.22186938742252,10,1.6395572786694184,3,3,0
9,17.85884131486004,17,0.24190749096907557,0,4,0
5,3.973275816596697,20,5.418684374892872,4,4,1
5,20.436047308856985,10,1.5904052986315516,4,4,0
3,15.766401736053034,15,5.147549283326215,4,4,0
2,5.393307591848899,10,3.395892711245587,2,2,1
5,16.520413230163516,10,0.4254927354687459,1,1,0
4,15.474807445765611,12,0.2839084155415785,1,1,0
4,17.614466047145285,10,3.950166512187017,1,1,0
3,19.010068013649857,12,1.5361734940706608,4,4,0
2,2.9184394516322687,15,0.0398804792403553,3,3,0
3,12.643962208859037,18,5.443084069070854,0,4,0
6,14.554849874834982,9,1.2812172413684428,2,2,0
8,13.52313762231086,11,0.7160268264424509,2,2,0
2,13.244857479093552,11,1.453812813710717,4,4,0
2,20.27225113576246,14,3.4622891633508073,0,1,0
2,6.343674660163451,11,0.2337255722623177,3,3,0
4,13.542581436191394,11,0.8892423048061441,1,1,0
3,13.938717891631947,13,0.7679944223033328,0,4,0
4,14.45287968101367,13,3.660786719142335,3,3,0
5,10.113430057618643,19,3.014369924314608,1,1,0
6,25.70873193975267,12,1.0219980595229896,3,3,0
5,19.892943066959038,14,2.1841969573209927,0,4,0
5,26.057677049717945,8,1.003221365087653,4,4,0
